4.600000000000000533e+00 -2.636397675752405467e-01 -3.757875867586620844e-01 -2.859159386193906860e-01 -3.119231746566452634e-01 -2.933660728132838069e-01 -2.898259624089987163e-01 -2.901023559794276840e-01 -2.901586123789214322e-01 -2.892454459435979675e-01
4.700000000000000178e+00 -2.324964746385188019e-01 -2.315152870953236519e-01 -3.482378501121052294e-01 -3.312979331353625989e-01 -3.350228841771129007e-01 -3.313704593139384369e-01 -3.396023444529010504e-01 -3.357842177363851155e-01 -3.341610085683847653e-01
4.800000000000000711e+00 -2.389182772446846736e-01 -4.164443775027562022e-01 -4.009063510004048925e-01 -4.014283776294069739e-01 -3.704510646177692212e-01 -3.936188985691548292e-01 -3.799796008105907341e-01 -3.827671190051577521e-01 -3.810904925833814016e-01
4.900000000000000355e+00 -3.974172057354936616e-01 -4.757832759805519229e-01 -3.946594372753965962e-01 -4.422985691079328596e-01 -4.394188803463556225e-01 -4.387197719405009355e-01 -4.285075244902613045e-01 -4.274349638265244056e-01 -4.288944258783571328e-01
5.000000000000000000e+00 -6.434588452093461530e-01 -5.068915119622332544e-01 -5.749128039679123336e-01 -4.742894936795900018e-01 -4.815209210565171150e-01 -4.667898136274907794e-01 -4.779790550742419319e-01 -4.774275378928092839e-01 -4.766646213518382913e-01
5.100000000000000533e+00 -5.538550556617718446e-01 -4.768083902126777351e-01 -5.268493826386819734e-01 -5.351992858876654102e-01 -5.299436885691853893e-01 -5.257519345899608343e-01 -5.257961709833375297e-01 -5.240791295113870207e-01 -5.221813771777434887e-01
5.200000000000000178e+00 -6.377499690701521340e-01 -4.580226522141461754e-01 -5.713838988237786021e-01 -6.016588994306845128e-01 -5.600283289976984991e-01 -5.716253031996572087e-01 -5.705809551402183377e-01 -5.683977023431729947e-01 -5.696766183014045914e-01
5.300000000000000711e+00 -5.294649435737639465e-01 -6.154640439629651683e-01 -5.900370451076787370e-01 -6.226453757789589538e-01 -6.062759272114377485e-01 -6.170009157167732905e-01 -6.132347012290766397e-01 -6.135924942299908480e-01 -6.132405147018438196e-01
5.400000000000000355e+00 -6.022359405953014999e-01 -6.754838089638363074e-01 -6.365530925212290470e-01 -6.663674741515953626e-01 -6.556901917286100945e-01 -6.486778697951521844e-01 -6.554659522296878427e-01 -6.576023636936952910e-01 -6.583280841022954855e-01
5.500000000000000000e+00 -7.769662577504310441e-01 -7.545765069698051608e-01 -6.729938070753577195e-01 -7.322625158617497299e-01 -7.178929600886112539e-01 -6.985639811484319894e-01 -6.975772255594272497e-01 -7.036109691756172735e-01 -6.998054733987654208e-01
5.600000000000000533e+00 -7.353072206665252075e-01 -6.479734767532975281e-01 -7.345815338749945855e-01 -7.514885974158089788e-01 -7.387617916261217665e-01 -7.315357683771683828e-01 -7.414741701238755089e-01 -7.410827920754711196e-01 -7.418289671682321007e-01
5.700000000000000178e+00 -7.464359611002782113e-01 -8.659228354198867939e-01 -7.514913484949755640e-01 -8.038500771661208910e-01 -7.884955231927018859e-01 -7.737165872675241252e-01 -7.813808022203533321e-01 -7.820445360755909903e-01 -7.799955203121238245e-01
5.800000000000000711e+00 -9.845903182562759648e-01 -7.733805379565695803e-01 -8.493847170087543974e-01 -8.161717343087011578e-01 -8.239017050225276861e-01 -8.242445860062179719e-01 -8.147476600395244795e-01 -8.158689392562693543e-01 -8.184546519537654330e-01
5.900000000000000355e+00 -9.034837892931195658e-01 -8.676693043135124128e-01 -9.157485397845138708e-01 -8.598207143819718290e-01 -8.580883714671062590e-01 -8.597503103931184443e-01 -8.515255935259903319e-01 -8.520079491920894421e-01 -8.547804316633913491e-01
6.000000000000000000e+00 -9.673792882267832072e-01 -8.007736876054856179e-01 -9.016903353741803073e-01 -9.009825156035249361e-01 -8.778593293352319193e-01 -8.828986493575050609e-01 -8.880689639308875227e-01 -8.854614283327443269e-01 -8.838490109626068181e-01
6.100000000000000533e+00 -7.780252999750069121e-01 -8.439478591885802850e-01 -8.938136658388151634e-01 -9.010855834270512510e-01 -9.000100813061900906e-01 -9.181291796130230942e-01 -9.148230029797331797e-01 -9.167165441487082900e-01 -9.146592925075215375e-01
6.200000000000000178e+00 -9.313673686298639121e-01 -9.704489525685804363e-01 -9.321773566992814786e-01 -9.326516769108152971e-01 -9.495227688400219579e-01 -9.438549129165708651e-01 -9.371278711018642404e-01 -9.429914206502895135e-01 -9.410999439643871201e-01
6.300000000000000711e+00 -1.071586364157806948e+00 -9.871502747260848531e-01 -9.796033172081510809e-01 -9.235019299962249351e-01 -9.693416295219765555e-01 -9.706936025208193763e-01 -9.641431618795578418e-01 -9.643780862863002845e-01 -9.660442326651166312e-01
6.400000000000000355e+00 -1.080375715602690967e+00 -9.973072646472611602e-01 -9.740425898788807046e-01 -1.017954793675109881e+00 -9.728757079900077764e-01 -9.867844209945639822e-01 -9.839082906326502842e-01 -9.878747090688213550e-01 -9.871259129874517813e-01
6.500000000000000000e+00 -9.630428842511364884e-01 -1.028516520417434466e+00 -1.046662787943613004e+00 -9.908120098024510991e-01 -9.981225278081532482e-01 -1.003897866983905152e+00 -1.004494462928197107e+00 -1.008886849776059691e+00 -1.004803251850044266e+00
6.600000000000000533e+00 -1.175340921510998893e+00 -9.776835600806237370e-01 -1.017813058666883208e+00 -1.027183087017226049e+00 -1.010080439906436256e+00 -1.021052151490283721e+00 -1.018305181406416127e+00 -1.016504504315742796e+00 -1.020327763075769223e+00
6.700000000000000178e+00 -1.038781617418404135e+00 -1.057263680664469740e+00 -9.706985183353262769e-01 -1.034970457579633463e+00 -1.035752851155311127e+00 -1.029004957015363209e+00 -1.027985822627184742e+00 -1.033032354916997742e+00 -1.031714528564444899e+00
6.800000000000000711e+00 -1.044307919527960093e+00 -1.040068874340668970e+00 -1.101681816216935728e+00 -1.022494007282334527e+00 -1.037032430360072199e+00 -1.045811604943856610e+00 -1.044728248999811093e+00 -1.043311557919613941e+00 -1.040805508949417701e+00
6.900000000000000355e+00 -9.279265593101310161e-01 -1.034399399151100019e+00 -1.011877217259591122e+00 -1.032532978700214654e+00 -1.052683627261227439e+00 -1.043434462984225375e+00 -1.045876530921390213e+00 -1.048082030235767625e+00 -1.046585456247901336e+00
7.000000000000000000e+00 -1.148286999536794362e+00 -1.030187208570628954e+00 -1.074872407207775327e+00 -1.069673005989161485e+00 -1.050457767727934533e+00 -1.047830225905441948e+00 -1.050373229849827172e+00 -1.053870987566734474e+00 -1.051845385161218394e+00
7.100000000000000533e+00 -9.505001616184309832e-01 -1.026052331821369901e+00 -1.031900344788824642e+00 -1.075987417361303544e+00 -1.036169701996629389e+00 -1.055065344360258894e+00 -1.050064031634949435e+00 -1.050998546723290739e+00 -1.051777208243943162e+00
7.200000000000000178e+00 -1.014825426395652208e+00 -1.054971981738881848e+00 -1.007013151930164829e+00 -1.060746150819882772e+00 -1.037115432687801597e+00 -1.041914240604730368e+00 -1.044913489046682686e+00 -1.048879143153945925e+00 -1.050173297051320676e+00
7.300000000000000711e+00 -8.836118627845291895e-01 -1.120331450836939080e+00 -1.018098206158076335e+00 -1.069737362805170067e+00 -1.044760207652764672e+00 -1.042512207897972942e+00 -1.044365564501521293e+00 -1.047667230710408681e+00 -1.046290406175088838e+00
7.400000000000000355e+00 -1.083752961694265160e+00 -9.054758160489700947e-01 -1.050372516649502153e+00 -1.046901228759427926e+00 -1.054014024724012399e+00 -1.048099555666590854e+00 -1.040562813834068345e+00 -1.041346046986770579e+00 -1.037200678214379668e+00
7.500000000000000000e+00 -1.097435819290904835e+00 -1.092787211071120757e+00 -1.067890679348858729e+00 -1.003471131449213516e+00 -1.023507468541526411e+00 -1.030561371476338861e+00 -1.028350465506953970e+00 -1.027073143817193168e+00 -1.029629904343599245e+00
7.600000000000000533e+00 -1.012072385511006312e+00 -1.037654499895632076e+00 -1.049586313116909420e+00 -1.025298281732003769e+00 -9.996338112319915759e-01 -1.007907582499564469e+00 -1.020474036057961165e+00 -1.017485615475214766e+00 -1.017155558622699241e+00
7.700000000000000178e+00 -9.879499004414341590e-01 -1.044327205718922125e+00 -9.871676700032356866e-01 -9.895240258612175710e-01 -9.960813440227892501e-01 -1.005486123670980003e+00 -1.007827353604693776e+00 -1.003670712290324341e+00 -1.005034856587313952e+00
7.800000000000000711e+00 -7.861334010067566602e-01 -9.396788731878625844e-01 -9.893589859368776551e-01 -9.964874572322263147e-01 -9.798336125420649134e-01 -9.960832503423435735e-01 -9.909621425070144207e-01 -9.876576095014389933e-01 -9.919886698437201389e-01
7.900000000000000355e+00 -9.272729575016617209e-01 -1.010077970167464034e+00 -9.420920735828118842e-01 -9.826170184643694405e-01 -9.632665728049069065e-01 -9.714818734409176315e-01 -9.736950986542726172e-01 -9.760449326387579116e-01 -9.737378169058108490e-01
8.000000000000000000e+00 -1.029611940665333458e+00 -9.851578117935341217e-01 -9.262580391389463319e-01 -9.487206299045427560e-01 -9.748144651994027354e-01 -9.515789650241429642e-01 -9.581544293271025969e-01 -9.567471963053727491e-01 -9.573546198932502138e-01
8.099999999999999645e+00 -1.047315228051749703e+00 -1.031705004114318758e+00 -9.348317392387945901e-01 -9.538921097977078878e-01 -9.409724519358424466e-01 -9.387128056847943158e-01 -9.446999195868081012e-01 -9.385015631844907391e-01 -9.405540954857735114e-01
8.200000000000001066e+00 -8.358800952811347162e-01 -1.004625975711132879e+00 -9.180056212942314664e-01 -9.093703376012878259e-01 -9.278463554900820975e-01 -9.247758756938961877e-01 -9.253008519252508002e-01 -9.206441230989313995e-01 -9.222567129275317521e-01
8.300000000000000711e+00 -9.124053652911922052e-01 -9.714596625443514544e-01 -8.899734028742725123e-01 -8.954532553387261062e-01 -9.033057034568644506e-01 -9.116164088628283535e-01 -9.088607680254365828e-01 -9.069000153167556810e-01 -9.048936048081501760e-01
8.400000000000000355e+00 -9.313184696865535184e-01 -9.977070212520077197e-01 -9.043697952405910234e-01 -8.916825296925189326e-01 -8.895476692904474847e-01 -8.867590805521194941e-01 -8.819490004132909400e-01 -8.855158118479501406e-01 -8.858030709204617326e-01
8.500000000000000000e+00 -8.052707468106385935e-01 -9.036436914549057509e-01 -8.640444884020391791e-01 -8.713973483941870324e-01 -8.727249121255201691e-01 -8.665480797994093987e-01 -8.669099212670264842e-01 -8.694495023301835879e-01 -8.688069534118794124e-01
8.599999999999999645e+00 -7.652414269327513230e-01 -7.934485669767046279e-01 -8.727836652527299899e-01 -8.737411690913435836e-01 -8.512537374158393177e-01 -8.517383413736321351e-01 -8.461584160136659261e-01 -8.517177785930289957e-01 -8.502731757541651669e-01
8.700000000000001066e+00 -8.313223156383693357e-01 -8.200699763073316939e-01 -8.229146455549594119e-01 -8.450956810778271766e-01 -8.331317959165740472e-01 -8.333577632168840399e-01 -8.378611602204426578e-01 -8.362277084188420861e-01 -8.350204437983144157e-01
8.800000000000000711e+00 -7.654653337097525601e-01 -7.687746578105336681e-01 -7.732041272283211031e-01 -8.237429299856374731e-01 -8.176874342233169113e-01 -8.202636473931529393e-01 -8.162010175959274472e-01 -8.199630556417601968e-01 -8.207010670947799680e-01
8.900000000000000355e+00 -8.478709247316664754e-01 -8.586678091979851324e-01 -8.272510706921702983e-01 -7.979421925671624782e-01 -7.947779313457742356e-01 -8.063033089260521757e-01 -8.102874063553909822e-01 -8.057677546950423597e-01 -8.052664320690317012e-01
9.000000000000000000e+00 -6.932362577326749431e-01 -7.661244889748464182e-01 -7.780932542526242113e-01 -7.894750757750707004e-01 -7.895732596535942616e-01 -7.901054550934955012e-01 -7.918735581037160687e-01 -7.911449430562240703e-01 -7.930373251458044948e-01
9.099999999999999645e+00 -8.908254716216530422e-01 -8.051016512435982264e-01 -8.012169254346955816e-01 -7.885571995013219704e-01 -7.692350913910532828e-01 -7.878766906659776526e-01 -7.869680010726523012e-01 -7.794778006837551620e-01 -7.824694252570452147e-01
9.200000000000001066e+00 -7.785171970451825185e-01 -6.773876960572371431e-01 -7.354002441294904546e-01 -8.006452503897690809e-01 -7.648517355330951561e-01 -7.779702509326427151e-01 -7.717708159101276388e-01 -7.729637742021399083e-01 -7.736124984114749470e-01
9.300000000000000711e+00 -5.307733758876121977e-01 -7.330949202778630491e-01 -7.354326237604400518e-01 -7.873171829630472018e-01 -7.444613360211291830e-01 -7.641300934787886856e-01 -7.697295693608271483e-01 -7.698628447568308664e-01 -7.663972098273621469e-01
9.400000000000000355e+00 -6.105904772407498848e-01 -7.250325466440884492e-01 -8.337420534529642602e-01 -7.529176920673996687e-01 -7.578651286516191465e-01 -7.612240031290660180e-01 -7.642347219970395678e-01 -7.607999754443279805e-01 -7.620172020982414196e-01
9.500000000000000000e+00 -7.970710037327687347e-01 -6.931224680752425815e-01 -7.928595806229034038e-01 -7.366877125182731412e-01 -7.689083721550095119e-01 -7.669916720060946380e-01 -7.592609783908568222e-01 -7.606037585832869929e-01 -7.588476172660513219e-01
9.600000000000001421e+00 -9.312041225030552871e-01 -7.967874110623928141e-01 -8.525801635801557588e-01 -7.923858229069432602e-01 -7.476517088701788438e-01 -7.569208432954007693e-01 -7.573405636251639983e-01 -7.575991577318694770e-01 -7.589469960192194442e-01
9.700000000000001066e+00 -7.219844769532428597e-01 -7.126197508596939789e-01 -7.535456038997051520e-01 -7.566335223523430464e-01 -7.487019410668689368e-01 -7.618890678491510027e-01 -7.575826996504310129e-01 -7.591926175638357144e-01 -7.604805270996559674e-01
9.800000000000000711e+00 -8.022931725043775941e-01 -7.331123858072223776e-01 -7.645735649870841755e-01 -7.381363071399433817e-01 -7.565962390228130330e-01 -7.639460731073426381e-01 -7.722318297458681258e-01 -7.650073426009165178e-01 -7.665563444917338209e-01
9.900000000000000355e+00 -7.303845398436474845e-01 -8.051808749920581487e-01 -7.662998487772163525e-01 -7.782372565444511947e-01 -7.640780164564205945e-01 -7.584370856208273448e-01 -7.757196972961869497e-01 -7.711121808768059971e-01 -7.733322227721880493e-01
1.000000000000000000e+01 -8.339774047213279751e-01 -7.165754456701279862e-01 -8.003970666746836882e-01 -7.795470770766198543e-01 -7.817427769626366096e-01 -7.789624546747002665e-01 -7.806730625335331908e-01 -7.807604917229584718e-01 -7.826968351063187113e-01
